"";"id";"FDis"
"939";11640;0,263870827688025
"940";11845;0
"941";11889;0,362649951690869
"942";11897;0,356294986161158
"943";11944;0,332288249430872
"944";11952;0,422186133257593
"945";12091;0,151931901482294
"946";12099;0,151931901482294
"947";12105;0,314904292279914
"948";12110;0,151931901482294
"949";12135;0,403479940043732
"950";12162;0
"951";12165;0
"952";12193;0
"953";12201;0,39761311547887
"954";12202;0,39761311547887
"955";12205;0,39761311547887
"956";12218;0
"957";12236;0
"958";12240;0
"959";12271;0,226888188116154
"960";12275;0,360670710083586
"961";12279;0,371905191568955
"962";12287;0,381395568427112
"963";12296;0
"964";12307;0,364550545601152
"965";12312;0
"966";12323;0
"967";12379;0,371905191568955
"968";12385;0,43171651559641
"969";12394;0,371905191568955
"970";12400;0,343271455432417
"971";12412;0,371905191568955
"972";12415;0,343271455432417
"973";12418;0,343271455432417
"974";12466;0,431329788335839
"975";12483;0,43379529545532
"976";12486;0,401382887606705
"977";12492;0,392972706373357
"978";12500;0,386074733622411
"979";12538;0,348793342341933
"980";12539;0,348793342341933
"981";12547;0,24537702626659
"982";12613;0
"983";12682;0,459994733999972
"984";12692;0,241817913255918
"985";12733;0
"986";12770;0,413416679647174
"987";12818;0,2298907649811
"988";12849;0,450743755102142
"989";13016;0,273177683643316
"990";13031;0,300392179334534
"991";13032;0,215886161180092
"992";13039;0,215886161180092
"993";13089;0,354311323687711
"994";13095;0,301562285407317
"995";13097;0,257014027647283
"996";13099;0,257014027647283
"997";13102;0,301562285407317
"998";13138;0,314273266018867
"999";13154;0,260079084566989
"1000";13175;0
"1001";13191;0
"1002";13235;0
"1003";13336;0,280406349489384
"1004";13337;0,285103753032954
"1005";13364;0
"1006";13366;0
"1007";13379;0,318156097278427
"1008";13383;0
"1009";13408;0
"1010";13411;0
"1011";13433;0
"1012";13439;0
"1013";13569;0,339624885987016
"1014";13570;0
"1015";13572;0
"1016";13639;0,410378040386834
"1017";13644;0,386511427921645
"1018";13645;0,403852121733852
"1019";13646;0,443434740682059
"1020";13647;0,335913669957203
"1021";13648;0,335913669957203
"1022";13654;0,335913669957203
"1023";13656;0,335913669957203
"1024";13659;0,335913669957203
"1025";13661;0,33260157808569
"1026";13680;0,329579378046884
"1027";13722;0,447626441361944
"1028";13725;0,305950741460327
"1029";13739;0,304269844949277
"1030";13751;0,304269844949277
"1031";13753;0,305576628162135
"1032";13755;0,305576628162135
"1033";13758;0,305576628162135
"1034";13779;0,302227234374008
"1035";13781;0,294183666835642
"1036";13782;0,281517493472911
"1037";13792;0
"1038";13817;0
"1039";13828;0,381980287976716
"1040";13830;0,426493798226461
"1041";13831;0,438362629070625
"1042";13840;0,374617326184311
"1043";13843;0,399588343750791
"1044";13850;0
"1045";13851;0,26843278482796
"1046";13890;0,279393486590612
"1047";13987;0
"1048";14151;0,307645628689207
"1049";14159;0,307645628689207
"1050";14216;0,306437225515707
"1051";14217;0,323687989285867
"1052";14240;0,272760617775114
"1053";14285;0,306437225515707
"1054";14301;0,313125133611948
"1055";14327;0,302956747946536
"1056";14390;0,308530836046729
"1057";14403;0,308530836046729
"1058";14412;0,308022435318419
"1059";14420;0,305096165422267
"1060";14441;0,303579552115353
"1061";14504;0
"1062";14541;0
"1063";14543;0,306521962357399
"1064";14562;0,318770187350008
"1065";14566;0,318770187350008
"1066";14584;0,204169678805515
"1067";14590;0,27914109710362
"1068";14595;0,27914109710362
"1069";14596;0
"1070";14809;0
"1071";17561;0,214198471163504
"1072";17566;0,214198471163504
"1073";17569;0,214198471163504
"1074";17573;0,214198471163504
"1075";17575;0,214198471163504
"1076";17576;0,321583045471226
"1077";17679;0,250243595289766
"1078";17682;0,321426299470903
"1079";17799;0,20593364138605
"1080";17831;0
"1081";18154;0
"1082";18158;0
"1083";18174;0,274695274367235
"1084";18237;0,380835980542538
"1085";18238;0,344239009821599
"1086";18246;0,399250409101571
"1087";18254;0,251682958047571
"1088";18255;0,251369264796645
"1089";18262;0
"1090";18263;0,251682958047571
"1091";18264;0,365928673953826
"1092";18276;0
"1093";18287;0,318145705732158
"1094";18290;0,33247021971512
"1095";18314;0,406073708501774
"1096";18338;0
"1097";18353;0
"1098";18380;0,207442883449748
"1099";18405;0
"1100";18411;0
"1101";18417;0
"1102";18424;0,260838570496787
